Team_Experience_Avg,Tech_Stack_Diversity,Commit_Velocity,Communication_Freq,Sleep_Hours,Prior_Wins,Target
7,High,37.57694222243733,66.52961740720554,2.13519264061612,5,1
4,Low,28.85432571741262,49.892170005462674,6.156669210204427,0,0
1,Low,37.81659216783899,32.127709966878925,3.99036134123286,1,0
5,High,32.167987979895,67.968373432543,5.803173192627876,0,1
7,Low,5.0,31.027961896283248,8.0,2,0
10,Medium,28.76321777031183,23.020965313884815,2.680538631216723,2,0
10,Medium,28.112158979514895,43.83061333580191,3.805068680281514,1,0
6,Medium,26.33106902463963,10.0,4.708280609677327,1,0
5,Medium,23.677569458766172,22.372302508955023,6.937517542038413,5,0
4,Medium,9.078564722056722,87.71980671765641,8.0,2,0
2,Low,33.74176917238323,18.663831510831955,5.370627780649441,4,1
4,Low,28.737684280934946,26.23703237908377,2.5516658889132207,3,0
10,Medium,36.01956697397424,51.43665815413328,4.481717938623166,5,1
10,Medium,9.61244475724747,52.4780776006003,3.8377047706430236,3,0
3,Low,30.071344895452683,45.30751405242292,6.082378216528684,2,0
10,High,22.653406624534373,10.0,5.5653270549483995,3,0
1,Medium,26.437880099255292,66.96978655275579,3.437279947993103,4,0
8,High,22.76840365819109,41.13893200484007,3.749771863629303,4,0
5,Medium,30.436079274801298,74.40899044349803,4.459914166138493,0,1
4,Medium,23.3712687900842,37.10364756942305,4.640962534905876,1,0
8,Medium,14.480850749443109,69.64988678281154,4.936716625745634,3,1
7,High,25.86425418786191,75.92166898158871,5.073309822791625,4,1
2,Low,22.858254628644996,40.66115448492359,6.852275806601806,1,0
1,Medium,24.166063788711163,67.60900388211294,4.40568348196784,1,1
4,Low,5.0,23.429106437672054,4.184649739630125,0,0
8,Medium,31.826360835687055,55.273789741389876,2.9918389686651765,1,0
2,Medium,21.853363826532192,74.44455416709678,4.6642111510737125,1,1
3,High,11.518464259817343,60.369856919282476,5.384294369289574,5,0
1,High,34.22563516848142,98.12447845706478,2.4138554576102313,2,1
1,Low,31.363657277529306,61.487159845823115,4.486357109908141,0,0
3,Low,21.726798037251438,42.69457494784998,6.7404411948800655,0,0
5,Medium,13.478306204799813,100.0,5.972459064051816,3,0
3,Medium,26.780307346793723,82.67402034695101,5.560149759141189,1,1
1,Low,26.23106084587609,17.941848764032066,5.931818448461757,3,0
1,Medium,34.24334282991782,34.31672790143371,4.139443595165563,5,1
8,Medium,20.5626448513951,29.23683785917353,3.939620321141057,4,0
10,High,36.94922134864996,62.912592090181114,6.907863171107236,1,1
2,Low,19.59746996664233,61.423160736335774,6.242959069137314,4,1
3,Medium,11.541682154575781,61.26903864790998,3.8805904675533442,2,0
2,Medium,13.677172445227189,17.401810810020983,2.1819140604830203,5,0
3,Medium,24.375884608643844,37.238169067899015,3.911726677279524,1,0
7,Medium,24.34485490941268,47.014294905527116,5.81530134119887,3,1
1,Medium,28.27861140750776,13.56158901358556,4.0126097859151555,3,0
10,Low,24.096259688815586,32.56344466884218,5.495101716200773,1,0
8,High,34.773185160643294,77.12867420331465,7.129655830848348,3,1
10,Medium,22.389059015374237,18.91848004060823,4.860459383310388,1,0
10,Low,5.037237351285839,79.10520987436962,5.3509402294773185,0,0
10,Medium,23.78903311534206,71.82298185071005,6.027355784749349,3,0
2,Low,5.0,44.18525560391038,3.376873612508696,1,0
3,Low,27.71390980997698,37.0225400126463,3.8404261624819234,1,0
9,High,35.57192998984916,66.63655244290601,6.0892417398553205,3,1
7,Medium,15.137755137174807,34.24519678208738,5.055451280823663,0,0
4,Medium,39.18556686391851,35.24004100107752,5.182637915464144,3,1
10,Low,33.42831244728431,49.52263191990543,5.049928741786024,1,1
5,Medium,37.06480155415055,10.0,6.467440953442937,0,0
2,Low,26.89563856434631,21.000488031965876,5.653568960674512,4,1
8,Medium,15.072348242481795,43.68677501997034,5.673230136606217,2,0
4,High,32.80815427814137,59.51392064425198,6.833297236333658,3,1
9,Medium,18.753990932316597,33.968521238426426,7.409860787112033,5,0
5,Medium,26.178845061033552,46.04779043956635,8.0,1,0
9,Medium,23.286490071963815,17.73081183724736,4.13147945777709,0,0
4,High,36.24695856796896,68.6496770454064,8.0,0,1
10,Medium,32.30327005923329,54.40164659121963,3.354840584817225,4,0
5,Medium,24.19434201687629,56.17091805278434,7.902871104564689,3,1
9,Medium,5.483928064598473,59.7650123596979,4.049060211962936,5,0
8,Low,18.64772533470799,51.562550069895714,4.89659030569287,0,0
3,Low,32.04222289484417,40.32454482852002,5.02786391774446,4,0
1,Medium,27.801102610465843,72.59309097440617,3.6995438752579726,1,0
3,Low,9.967780655871385,53.13762295521546,5.130078000133941,4,0
4,Low,6.934120275311109,46.68561142653151,3.7769928352435365,3,0
2,High,26.955091501574564,49.826906921589924,3.1475848569939506,4,0
1,Medium,14.42942832284224,49.4006986702252,4.941914550460649,0,0
7,Medium,15.39203539162423,46.48468792149376,7.384815335364401,0,0
8,Medium,31.72607728782654,58.92212725015815,4.618970391474536,2,1
7,Medium,37.022387804156736,31.282795557552628,6.411531373061323,4,1
5,Low,17.492979729637014,32.74417928519384,3.731500560926272,1,0
1,Medium,24.552396923878266,61.185273788572715,3.0747858940482,5,0
7,Low,24.257533340156396,47.095213185444074,5.68079023543304,5,0
7,Medium,23.35795895303483,69.42786204286192,7.633418577652169,3,0
9,Medium,25.405984761562987,58.17758001263727,5.313431678199731,2,1
3,Medium,32.56498927840156,38.94744179847535,6.239971169805608,4,0
9,Medium,18.260756532704043,61.50192726257349,7.242686615294716,1,0
1,Medium,9.747224654839336,73.94381915917872,4.9452044754767845,2,0
1,Low,41.900099336037606,58.93959112242508,4.7719050775081255,0,1
4,Medium,35.894219244900505,63.31169886133593,5.708132525945949,3,1
9,Low,13.96362128750602,46.564582987931935,5.975028659177254,4,0
6,Low,26.356320087759535,69.86079765761005,2.9015373669751856,5,0
3,Low,35.1070216458611,38.38619170140713,5.443588439406126,1,0
1,Medium,32.49043944526039,56.77086051481033,4.998977885835207,0,0
4,Medium,29.620133099292847,100.0,3.8157217413345306,2,1
9,Low,23.297731084082564,60.777621120513196,4.895284414733469,3,0
3,Medium,42.273039250619576,41.58577538816263,3.2520127522059123,2,0
9,Medium,27.2085887245946,41.534155166172006,2.733608405189474,5,0
7,Low,19.850407406793096,48.57316605419311,5.100272374461542,2,0
4,High,33.71075728845595,67.02491563458821,6.353115535093364,1,1
3,Medium,25.960586419514204,52.91555018334764,4.479063892769963,0,0
10,Medium,28.497977272536225,37.029443735232064,3.558906104288486,4,0
5,Medium,27.031492015912075,36.9940601442262,3.7920518216180006,1,0
5,Low,29.967755737669098,53.040986620459606,5.823416776649829,5,1
3,Medium,15.21543746600793,50.847899734775815,7.501077826913896,3,0
9,Medium,10.488936128299917,59.09952338238042,6.155684287140945,5,0
4,High,39.34132723233584,68.34979791569789,6.951187848872836,5,1
5,Low,27.495845617891693,100.0,3.428564453344747,2,0
4,Medium,32.70847277408579,20.759329664647993,4.889105124897794,3,0
5,Medium,7.402407798223738,63.73724254572882,6.5280362756366115,1,0
7,Low,35.66683108714503,51.9661541677658,2.9012336281591513,5,0
9,Medium,19.785143546442324,13.108475377788231,4.012440179560382,1,0
7,Medium,16.937818331909554,74.99061447303455,6.413028735562299,4,0
5,High,24.366268323680135,58.42346453163895,5.387638656182523,2,0
10,Medium,15.220197894574753,65.99612585640313,3.552333601575975,1,0
10,Medium,24.98268301774393,16.011621098046348,2.5537678891896345,3,0
7,High,23.636616529855136,45.59166145003583,7.005972772047509,5,1
10,High,35.60395905233882,28.41606110211408,2.0,4,0
5,Low,40.13344502139469,93.26201885361223,5.948592768455457,3,1
3,Medium,39.81515792841583,72.89100691488763,4.200433346919954,2,1
7,Medium,5.0,36.38064433429076,6.5706024745450256,4,0
2,High,15.648331701567148,19.267221981007957,3.4367775502866453,4,0
9,Medium,5.0,53.8811013276751,8.0,4,0
10,Low,13.064577255649692,71.8484400458872,5.603448283532573,5,0
10,Medium,18.504817890961686,15.298927891281416,5.850603828178384,0,0
1,Medium,29.105616152269434,31.36450658013661,3.840429219834736,4,0
6,High,19.800667655074598,27.888305819720824,4.7999294987017604,3,0
7,High,20.079299290513543,67.33892331821174,4.838826390865729,3,1
8,Medium,26.81764683199763,42.60341822910975,7.694102493877525,2,0
10,Low,7.9069035479218925,43.441269552449896,5.60086515714168,1,0
9,Medium,16.614068470361364,53.493093612779354,5.815744559604858,1,0
2,Low,19.964433741826273,32.434383753419716,5.798973314722796,0,0
10,Low,22.975980113686557,21.126265265448705,5.942916348626895,5,0
2,High,25.769539902255453,77.3937032472057,2.9158197353858153,5,0
5,Low,40.00649789733042,79.24971416959188,8.0,4,1
5,Medium,34.08336161081095,53.59164918926357,3.6837671417075604,0,0
6,High,17.306899755080654,55.0431101133524,4.942393496496369,2,0
3,Medium,22.38670940548532,75.22027953160016,7.297224346282442,2,1
8,Low,21.705608629078764,53.133071132074804,7.901937945106042,1,0
1,High,19.858474834792563,41.61844188112708,6.208931119597212,2,0
6,Low,27.7251582582091,50.78678253554926,4.24295796538168,4,1
4,Medium,6.402204470290918,77.86337274334946,5.19160182941645,3,0
1,High,33.80714388006484,51.066433368576114,5.250450918661782,2,1
7,High,41.93550790715355,36.61234930692895,5.303585685963701,0,1
9,Medium,22.30159459328183,52.94004098570195,3.154920458881304,4,0
4,Medium,22.106355748821713,63.12446275071528,6.8901642985932305,2,0
4,Low,26.570442472086715,60.72506989811397,5.201883463906668,5,0
6,High,35.1938597696021,61.05647896143219,3.9166718465750883,2,0
3,High,21.757062831827575,33.4664464173314,4.252410368378838,5,0
6,Medium,34.339451661017364,65.40207133116914,5.404775053263069,4,0
7,Low,29.884946724532426,50.56931878424578,2.89564002566239,2,0
10,Low,48.6161144400469,35.7641766506109,6.317652614248935,5,1
10,Low,21.71337984837704,65.24303427304066,5.352095453614613,3,1
3,Medium,5.239995522791663,40.92722302166472,7.348534425539139,1,0
7,Medium,10.67060879314486,18.514053028888938,5.116375581701856,4,0
3,High,25.11928237400157,29.98795237779356,3.3720980903216757,5,0
2,Medium,35.27882094020752,46.367261339058345,3.2032952151839966,0,0
10,Low,18.474908595792762,61.56604564222558,4.413941579131357,2,1
4,Medium,22.690675501246698,32.71860095823818,4.572642850067703,5,0
8,Medium,31.848427373315758,45.1867507912493,4.149107428013627,5,1
9,Medium,15.347673991215423,25.667855366738838,5.1927207993776525,5,0
7,Medium,18.887306008051823,69.64065832479622,4.111034459171485,1,0
1,High,13.322733123897393,84.34662227911103,5.381308841636359,0,0
3,High,36.78228092882562,82.18565048976642,4.219027376497596,0,1
9,Low,40.41672811796367,69.29959100972276,5.947555561601857,3,1
1,Low,9.205850105069398,67.25019914240524,4.534851809934764,1,0
9,Medium,23.57814501011777,10.0,6.869310008401149,5,0
8,Low,39.07258975064945,53.54346464440211,5.97844204968448,4,1
1,Medium,28.986951836222378,40.078147526801835,5.290378009717558,1,0
6,Low,20.107607670009052,67.60932722089802,4.688484100040137,1,0
5,Medium,9.538378803891012,10.0,2.7214854120070657,0,0
6,Low,36.52944551822864,53.859354055403564,7.120324107010883,3,1
10,Medium,28.605152149444976,45.71112432335195,3.9788343823740506,3,0
5,High,10.270136122582445,72.36859865862809,5.136098201603329,1,0
6,Low,36.89891053874991,80.95974107349477,5.515706485303824,1,1
5,Low,8.995964382421302,31.423079659744634,4.724732660632911,2,0
5,Medium,22.795138458325884,32.3257912820637,7.031901581537041,5,0
4,High,22.35385296627871,54.60993242423427,3.16794362388688,0,0
3,Low,41.18381328847835,84.67525383043083,7.6009022104810064,5,1
3,Medium,22.389538081198474,51.202893545660324,6.007336336262474,4,0
4,Low,22.35357313699275,24.41677169291339,4.630369119748296,4,0
9,Medium,11.369216551023062,37.88263107673414,4.647155009103067,3,0
2,Medium,18.596023209413943,54.05328328926923,2.0,0,0
9,Medium,16.827045391193575,54.804048571279125,3.7276508447478482,5,0
1,High,17.34777633995307,35.918247288152536,4.469144367480435,3,0
1,Low,25.062845248918734,37.484186124407564,5.264157464046361,4,0
5,High,5.0,30.368640108872032,6.88937186667834,1,0
6,Low,9.897697545831024,72.82342367707591,8.0,0,0
6,High,23.889811263928454,33.3044964141322,5.40840064820386,0,0
3,Medium,26.212546831039315,40.704115921634326,5.308413968214449,5,0
7,High,22.665672013561043,40.134941669520956,4.264472348732197,2,0
9,Low,24.59205510215039,17.880855049692173,2.4273497850156946,5,0
10,Low,20.908833863447487,32.73169390364369,4.091320210692175,1,0
8,Medium,24.814953967703374,74.56275198573076,4.691748380380965,1,1
6,Medium,29.341422202622162,25.81424316418544,6.463091630997743,3,1
8,Low,29.27133728687661,30.72715396347265,5.77927179737292,0,0
5,Medium,18.110415885415044,23.349084524414817,5.33231783585159,3,0
8,Low,34.150947395829505,48.18776879537479,4.12879985976612,1,1
10,Medium,26.571086945033194,87.70953442532581,2.0268248764338037,2,0
4,High,37.32213956339769,47.34611556945857,2.1173659269010185,0,0
10,Medium,39.328724312670815,51.33524250708779,2.5043952995869825,1,0
8,Low,10.57273278626754,34.09105528266023,4.561989985692923,2,0
10,Medium,16.40972461131291,48.767639104154554,6.491066656576985,5,0
2,Low,33.1354803997055,74.58100612695232,6.4505983549413255,4,1
5,High,8.351075798710525,52.85818775276347,6.190573643116155,1,0
9,Low,39.20176962693373,92.63540164124328,4.22735677472294,4,1
4,Medium,21.561178051873373,75.18959424611381,6.716394749175665,3,0
6,High,30.750330351090184,48.27367309110134,3.603394135565235,4,1
1,High,23.836093371392238,47.884242488157696,6.280090158288314,1,0
9,Medium,11.07610472216313,82.61846275247262,2.488135520317917,4,0
1,High,35.55544602131975,52.74651151710458,3.2343316341691724,0,0
5,High,50.0,78.17843120543446,7.478922591455845,1,1
4,Medium,19.849917236443083,90.05814680253334,4.694248079256194,2,0
3,Medium,21.776414491547577,45.91561264351782,3.978545210875326,4,0
6,Medium,5.0,57.03910731870031,6.654138062998481,0,0
2,Medium,38.51502903456121,69.60008369132758,6.826057435335908,3,1
3,Medium,34.117653228420025,65.35000078045039,4.3500787878511655,3,1
5,Medium,7.666161379450859,65.20981465841002,5.417695179413205,4,0
9,Low,5.0,23.330523456445302,5.205361138110716,3,0
2,Low,5.507687168347349,33.031665436764015,2.0,2,0
10,Low,31.451691253728182,40.094659581176245,2.9062098818544086,1,0
8,Low,32.449914196140824,74.28841606937351,6.413381621273115,0,1
2,Low,15.766660556312118,25.29250185746228,3.751093626435875,5,0
5,Medium,29.992600313827985,80.46453414357678,5.794756844097596,4,1
7,Low,26.588771209911524,65.59668228157366,5.3945606770183,3,0
8,High,21.327302931457815,73.08460449445548,6.823149155191823,1,1
1,Low,34.701968266853,31.409338455100023,2.954312767388215,5,0
6,Low,12.950643987719614,51.446047253802604,5.591308761441878,2,0
1,Medium,36.47539213593895,55.97885572262633,4.901878312796834,3,1
2,Medium,17.714784459856475,55.09934004045387,3.815338488987579,3,0
1,Low,42.815366819670444,55.91314801693435,3.804805384581143,0,0
5,High,14.946939765185334,44.46947039209777,5.341221321238495,2,0
10,High,21.48427921399873,52.70414162127319,5.9445052565776875,2,1
9,Medium,25.585871375423533,70.67127910130374,5.095394423816442,4,1
6,Medium,25.523185478224832,26.6697538311822,5.142071377785918,5,0
1,High,29.908285006180954,80.94100237810807,4.252258393945964,0,1
1,Medium,12.143175817533226,69.63797912736895,4.3517212744254135,4,0
2,Medium,24.62687591753365,30.695962146333336,3.8112944624631537,0,0
9,High,26.38131706402721,57.67672086910643,4.2220975224574575,2,1
3,Low,19.72261775971873,68.02997552316089,5.892013387752496,0,0
1,Medium,29.040586174594175,25.294133522286323,6.059608436650773,0,0
5,Low,11.536300865122191,50.83956866753202,3.086186576290794,0,0
7,Medium,21.735461109493166,48.42969398329988,3.6553449870776022,1,0
6,Medium,17.46815875596334,37.08838914986211,3.934402964496213,1,0
1,Medium,21.765690704509808,51.847136735280266,4.903944707350377,5,0
5,Low,39.47035459921203,37.994268480744196,2.4752707909453946,5,0
5,Low,39.664557261574004,77.48614137941473,3.6816394283924887,2,1
6,Medium,37.7041646058122,37.4671135734518,2.921627730466891,0,0
3,Medium,20.377427199191487,65.83957880026317,5.600723201315175,2,1
5,Medium,34.07618276800207,16.892272247596708,4.955487586501603,1,0
7,Low,26.123621269258038,46.76380392300077,4.306178711836446,0,0
5,High,25.455897035030084,50.24622314702718,3.405084078847968,4,0
5,Low,24.22638652380831,46.114178987689385,4.329355323066208,1,0
5,High,42.58417857379125,42.07363405609218,4.152961826363118,1,1
10,Low,38.658386055564634,36.64969949309755,7.451999828779808,1,1
10,Medium,32.448964184470974,65.09081560029806,6.495529567372655,0,1
3,Low,23.296990344893736,69.98915710190761,3.9639381111066196,5,0
1,High,25.395607582545622,48.356782282866995,5.247793011428685,3,1
5,Medium,30.305666045377343,28.067249839567204,6.416312969878994,4,0
9,Low,19.783910881459775,85.87898662773655,3.963478719055568,4,1
1,Medium,34.38315715964504,32.40405134184239,2.874333888540095,2,0
3,Low,15.787548885570935,20.81155483033705,2.3047122186010642,0,0
4,Low,28.918436879974053,10.0,6.908400379871911,5,0
1,High,5.0,51.98903793825321,4.713406427795124,1,0
1,Medium,19.493814733978702,45.65167228969527,5.4369878493120485,3,0
8,Medium,45.77677132919443,70.61913298292679,4.13864393702141,0,1
2,Medium,35.36191494391911,62.221691268910945,3.0981516222654735,0,0
8,Medium,40.35468449934524,55.80402449170076,3.378048762741353,5,1
7,Low,18.326923326456182,44.57265609074501,2.9884478115610866,3,0
10,Low,26.037728368004363,72.19954544395333,6.274991621703313,1,1
10,Medium,37.819922530943046,87.34779803505066,7.238841737498076,0,1
2,High,31.33094934705377,70.17958398259807,5.055865943712534,4,1
6,Low,30.085658773583194,40.7293673830158,2.7233013601994016,4,0
6,Low,41.30581970330063,65.6313110776435,5.744876286253413,3,1
3,Medium,14.595450343860719,41.9582054906557,6.897476997488814,1,0
2,High,23.15761960554497,27.89865368280051,6.457500151225091,3,0
1,Low,7.459144373306458,32.01921875756109,4.956303427272509,0,0
6,Medium,14.048939480643988,42.836431917245086,4.648276645059676,4,0
5,High,35.74185392178971,52.07919357927088,4.944250518185404,2,1
9,Low,15.826507338078766,91.21162305150918,6.8378735074650745,3,0
1,Low,32.35524254125097,32.36621048776264,6.140548141732073,2,0
7,Medium,41.584850419680805,76.46976979382657,4.421364500565047,2,1
5,High,23.220618250080612,43.65480896614862,4.383627086314405,5,1
5,Low,30.198634397998127,10.0,4.277457426888972,4,0
2,Medium,32.433121295429196,39.88547994139324,3.403051049671548,3,0
3,Medium,12.785049369334347,73.53393986335382,7.027757353618079,2,0
7,Medium,18.83547654698953,56.89339038658471,3.818264378380342,0,0
6,Medium,14.963387883281978,58.08902397327914,5.73541409850013,5,0
2,Medium,19.63276889916971,76.5700801768876,4.007858542523252,1,1
6,Medium,32.16110698081099,29.273274221285448,4.2841641769499565,5,1
2,Medium,19.048032690577084,28.964991398154996,4.829178849915543,1,0
2,Medium,24.64846773068183,10.0,5.817863637251311,4,0
2,Medium,14.575383830687645,67.5416414248557,4.611164177321781,3,0
3,High,37.26422164533702,61.24968467259206,3.291192242574002,3,0
2,Low,19.54890009776663,64.47933039182227,5.028621996618651,1,0
4,High,40.22980551909954,26.33977551886439,3.849992301212555,0,1
9,High,25.6092909384936,17.915020881602942,7.315757460371796,1,0
6,Low,10.930004220369208,23.60763383133335,4.610083246291117,1,0
1,Medium,23.289732534543756,31.548554552825912,3.9980459928932968,3,0
8,Medium,14.372231725338356,81.07917817825708,7.962201199480014,2,0
7,Low,30.89349377378153,70.00253447565004,6.10833455366371,0,1
10,Medium,22.386372176731335,40.835587187593596,3.6548388292936753,3,0
3,Low,26.63210255027354,55.985039865199695,3.813628910005094,5,0
1,Low,21.306468899534373,36.43275507704523,5.711274471636022,1,0
5,High,19.446576961366745,57.28559521563314,5.065214451552348,2,0
4,Low,15.26377990384373,27.238085245160036,6.335263314080712,0,0
10,High,33.362229368215296,65.00502891947862,4.0059855485126254,4,1
8,Medium,23.26846898200302,33.00593404831214,6.051663687197715,0,0
1,High,21.85309106301616,66.11830057086314,2.0,0,0
10,Medium,23.017861015578397,41.45154183611316,4.768337196111842,1,1
1,Low,18.211382065142253,34.19848092803452,4.074231280983902,1,0
4,Medium,21.88648573223975,82.25993434499313,4.3174300689988705,4,0
8,Low,27.056298146934875,53.53892369787531,4.845688030810882,4,1
5,Medium,14.65863000943235,43.55637257902885,6.707755459390544,4,0
2,High,16.106480069207922,65.16356616702528,3.2689401810184293,3,0
6,Low,38.782840936226734,23.2001786085023,2.0,3,0
5,Medium,21.372434672004438,72.13727178520718,3.44291964333258,1,0
2,Medium,19.484391910759904,47.21110587183101,6.53365389789224,1,0
3,High,11.561283944407245,62.015754313368745,2.532512996762638,4,0
9,Medium,33.506776374742394,19.042530779538275,4.142078539122685,3,0
7,Low,14.440741864891567,42.35148083734009,6.259366062217747,2,0
7,Medium,24.847073390385418,50.09160278690968,4.912357185118469,3,0
6,Low,7.918149306834096,70.60598427237056,6.693060081275481,1,0
8,Medium,33.18172800364117,63.60822127874965,2.0,3,0
4,High,36.7685624361858,42.15045924765167,4.517586368703476,1,1
8,Medium,29.845203454780155,56.35895514646763,7.0057657495324985,4,1
4,High,9.655198685947033,75.13138203453963,3.3096775308017525,4,0
8,Low,33.38762143909231,46.0002303315488,6.552214765082129,4,1
9,Medium,16.726510003596474,43.82270079129385,4.646464425409757,2,0
3,High,13.290281212783876,12.205907144941747,5.651194137583884,2,0
3,Low,21.165389542423465,44.418553293143795,6.896985360533812,1,0
2,High,20.966323266535106,15.207459226309567,5.644754226572133,0,0
10,Low,19.949513488197105,47.71330641933586,4.113125660945951,5,1
3,Medium,37.73674247904694,69.76270286485494,5.843094128187842,2,1
3,High,45.118259964426265,10.0,4.007300232078492,1,1
5,Medium,11.308634626505354,74.6841764924158,5.410050279178082,3,0
5,Low,18.111676056754096,43.39553746687603,3.122235560862841,4,0
2,Medium,26.427483360449568,49.456702657467886,5.043642010118442,4,1
10,Medium,21.112835090627726,39.95160439722916,6.7839396174331466,4,0
6,High,28.993987492785163,15.735262349026812,4.551845416152412,1,0
5,Medium,34.15985355945795,34.340216514075195,6.640535658273967,4,0
6,Medium,32.49365942270041,91.94820136898969,8.0,2,1
1,Medium,31.097335678498318,28.079090074930967,4.956579027783182,3,0
5,Medium,41.59095520919723,18.229152765488994,5.921288234362978,4,0
9,Medium,9.110527170838905,52.825820548142055,5.715293877323085,1,0
10,Medium,39.801087919546156,48.28446969655367,5.3376554887611185,3,1
2,High,20.870083659102562,43.53340418408705,6.181844036238344,4,0
1,Medium,32.85125220675627,50.288958867045125,4.627857452191005,0,0
10,Medium,14.703337717205564,62.884052213923134,4.0061838495881865,4,0
9,Low,15.915036081067223,38.25672800429372,2.710515842854238,5,0
10,Low,31.621172914820274,53.88820416565233,4.485862260369757,2,1
9,Low,5.712699772501544,70.47749324260008,6.352151247703051,3,0
9,Low,34.894420782883124,30.0942266649041,3.5903043332103026,2,0
6,Medium,37.59963502341588,10.0,5.370016844799136,0,0
8,Medium,26.7778485382896,63.41616984191832,4.8153352047036035,0,1
1,Medium,26.417610355785573,100.0,4.068922815436103,5,1
10,High,16.66363855091548,49.85290692702369,2.2204395053701,2,0
4,High,31.744494024036683,54.03864402131912,7.04428204868118,3,1
1,High,28.47665246407426,44.08383133812019,5.775785795575068,0,0
8,Medium,15.78494603976177,81.76121683020519,8.0,0,0
1,Medium,21.08520049911808,48.444861341102666,6.619119520936312,4,0
3,Medium,23.406645753041964,46.268716799701295,7.010815967972822,5,1
4,Low,21.07197803480813,68.21727628538406,2.375969403464903,1,0
8,Medium,11.37088586650025,40.314540756063565,2.349746953157661,0,0
6,High,31.990203085838953,24.306125978482914,5.063468091578881,3,0
10,High,22.564895440981054,67.64600759091388,3.2778268647780315,3,0
7,Low,25.153647758933094,38.169055846557086,3.978069729733962,4,0
8,Medium,19.217334126025733,30.49079944647974,8.0,3,0
2,High,29.7527147397199,92.00096317146374,6.784814257522791,4,1
10,Low,26.986961843814033,46.42806393554576,3.5965166865023055,0,0
8,Medium,37.12784389130418,59.88452164594666,2.0,0,1
3,High,29.80598712938984,50.59056482015553,3.4700939928439247,0,0
7,Medium,22.973155981628892,32.27361019259343,4.164208335591916,0,0
3,Low,17.602831824974395,63.78867240043845,4.518104496109887,1,0
7,Medium,33.659526839166446,56.29157967573449,3.0814306233850686,5,0
2,High,22.174239012135423,36.812403367201355,6.694775888496192,5,0
10,Medium,23.28282433403779,58.66380675712677,3.93280880921262,1,0
6,Low,23.280283937073253,39.71379811739996,5.9728665089040645,0,0
3,Medium,20.983922893428705,27.9100927978294,5.080831132836533,3,0
3,Medium,23.454610057701306,25.886654912957535,6.407715582629064,4,0
9,Medium,44.26207562732578,55.401172419259574,4.643119507335432,5,1
7,Medium,14.521779458723078,42.34538140143111,3.6125203420130445,2,0
5,Low,16.8549578923839,80.03408038087923,4.102119193847051,4,1
10,High,38.8432441815425,49.140837733240865,4.123272328463293,2,1
7,Low,21.25195615504928,34.29593413092836,8.0,2,0
9,Medium,20.49378715925105,53.156352772878236,5.114757907758932,0,0
1,Low,35.34863856773434,24.114653568507872,5.006949222055816,2,0
7,Medium,10.79804382718249,48.31737518950595,6.323039811062824,0,0
6,Medium,33.21454429253406,56.383335529565514,4.999895217868806,1,1
10,Medium,25.456164293215437,53.91344615270611,6.682514478971555,3,1
9,Low,29.648021308319773,76.05599861039516,4.441883358948329,2,1
1,Medium,29.46030955252126,100.0,4.289540374380966,3,1
4,Low,18.72017413517362,63.427947426825696,3.529589755977758,0,0
9,Medium,35.51183780149906,73.5759265557104,7.775070995076052,2,1
4,High,19.49862288521931,100.0,4.895262764351593,4,1
10,Medium,29.088490189987418,29.875483043670485,3.238936310567757,1,0
3,Medium,37.377244855291366,52.612548175500166,5.295240832968827,5,1
9,Medium,38.789016998464696,40.440069358266825,4.024919184404839,1,1
2,Low,22.328736640593075,66.85315420522144,4.415598152819103,2,0
4,Medium,29.631352742410105,55.43237838953242,5.466130147591577,1,0
6,Medium,21.405112097963805,33.63135360192132,7.281477860381152,5,0
2,Medium,50.0,50.21895632694089,5.152378037259561,4,1
8,Low,32.80126005873819,70.9384547931177,3.9334448443172736,3,0
8,High,25.840584358369355,23.925507379498676,4.242627736558658,4,0
1,Medium,28.125621734577425,34.05310888722042,5.984670780365702,1,0
3,High,29.071054154460676,31.054498299163825,2.062488626319589,5,0
10,Medium,29.36743540783482,56.527931109738205,3.4359765855558617,3,0
9,Medium,22.60001782353443,74.8103215922992,5.31896911429601,5,1
5,Low,21.056727007648252,10.0,2.439995633937878,4,0
6,Low,23.481466382735068,51.887971269571665,4.531223181297705,0,1
4,High,13.603082949527925,31.515585654496313,4.282602446513726,0,0
10,Low,32.1827440697446,70.10805549659969,6.316172783113501,3,0
2,High,16.982949573510275,45.26063448857492,4.624576500321201,3,0
8,Medium,14.400499210152834,52.613478781547954,6.7800370739045706,3,0
6,Low,24.85645533435851,49.9732600959588,5.118309534857092,0,1
5,Low,23.698773703101132,72.4843760637969,7.664676696213899,4,1
9,Low,27.496344757889887,90.97263061595565,2.918766553412343,3,0
1,High,19.317946306035903,27.306693402371177,7.425690261901966,0,0
5,Medium,21.074574417690265,30.94887764010696,4.383309265655916,3,0
6,Medium,31.921195050884908,56.42995805109414,7.210924551839614,3,1
5,Medium,31.31217200495194,33.67195303396163,6.777852049827747,5,0
6,Low,30.895250461766782,68.67167540800548,2.0,3,0
6,Medium,25.339676123514824,71.88234918168675,5.718752315479759,0,0
7,Low,26.68922623332275,39.06847375507084,6.4964296442118465,4,0
4,High,27.304388877105033,34.7292546671705,6.992889105006675,0,0
8,Medium,18.439582601910235,44.504419566945614,3.235044221330866,0,0
7,Medium,39.74046600146101,52.080364279260365,5.885514345521345,3,1
